"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;
"1968175750026305624,""Wed Sep 17 04:50:40 +0000 2025"",""0"",""Harga Emas Terkoreksi Pasar Tunggu Keputusan Penting #emas #investasi https://t.co/gsK3gXCZvh"",""1968175750026305624"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1968175750026305624"",""238091066"",";;
"1968171052649025895,""Wed Sep 17 04:32:00 +0000 2025"",""13"",""Retail: $NIO udah tamat! Dan semua kabur. Beberapa bulan kemudian pas 5x: Bro ini next Palantir wajib hold! Hmmm Plot twist klasik pasar tuh kadang lebih drama #NIO #Saham #Investasi #EV #ChinaTech #StockMarket #Trading #InvestasiSaham https://t.co/nVcULBQdEk"",""1968171052649025895"",""https://pbs.twimg.com/media/G1BZIrnaEAEBQsk.jpg"","""",""in"","""",""0"",""1"",""2"",""https://x.com/undefined/status/1968171052649025895"",""1955226998156169217"",";;
"1968162735725875665,""Wed Sep 17 03:58:57 +0000 2025"",""1"",""5 Saham Naik Tajam Saat IHSG Menggalau #saham #infosaham #investasi https://t.co/6RFfHS6CaE"",""1968162735725875665"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1968162735725875665"",""238091066"",";;
"1968105174586757483,""Wed Sep 17 00:10:13 +0000 2025"",""1"",""Andry Hakim ikuti ajaran Warren Buffett: Beli wonderfull company di harga wajar https://t.co/TI7qYt0tL9 #fyp #mindsetorangkaya #investasi #keuangan #warrenbuffett #andryhakim https://t.co/BRaUtxONmG"",""1968105174586757483"",""https://pbs.twimg.com/amplify_video_thumb/1968105098468528134/img/qom_nrJjAFaAHkF0.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1968105174586757483"",""1947952752270950400"",";;
"1968084811215671545,""Tue Sep 16 22:49:21 +0000 2025"",""2"","" Baca detail lengkapnya di sini: https://t.co/1VMSGCd3NE Jangan lewatkan kesempatan untuk ikut tumbuh bersama DeFi yang terpercaya. #DeFi #Kripto #Investasi #Blockchain"",""1968084821097451653"","""",""DaVaTRUST"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1968084821097451653"",""1947210318977150976"",";;
"1968084220963881227,""Tue Sep 16 22:46:58 +0000 2025"",""1"",""Dari membangun kepercayaan hingga mendapat pengakuan global https://t.co/nGQwkMVemG kini diakui oleh Arkham Exchange! Kepercayaan penuh untuk pemula maupun investor berpengalaman. Selengkapnya: https://t.co/1VMSGCd3NE #Kripto #DeFi #Investasi"",""1968084220963881227"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1968084220963881227"",""1947210318977150976"",";;
"1968083941627482420,""Tue Sep 16 22:45:51 +0000 2025"",""1"","" Tahukah kamu? https://t.co/nGQwkMVemG kini diakui oleh Arkham Exchange platform global dengan transparansi &amp"; analitik on-chain terpercaya. Artinya investasi DeFi jadi makin aman &amp;" terjamin. Baca selengkapnya: https://t.co/1VMSGCd3NE #DeFi #Kripto #Investasi"",""1968083941627482420"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1968083941627482420"",""1947210318977150976"","
"1968081907125825815,""Tue Sep 16 22:37:46 +0000 2025"",""2"","" https://t.co/nGQwkMVemG kini resmi diakui oleh Arkham Exchange! Legitimasi &amp"; transparansi makin kuat Langkah tepat untuk membangun portofolio kripto yang aman &amp;" percaya diri. Baca selengkapnya: https://t.co/1VMSGCd3NE #DeFi #Kripto #Investasi #Blockchain"",""1968081907125825815"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1968081907125825815"",""1947210318977150976"","
"1967962299853164966,""Tue Sep 16 14:42:29 +0000 2025"",""3"",""Astra (ASII) Kuasai 20% Saham RS Hermina (HEAL) Transaksi Tembus Rp 2 69 Triliun #saham #infosaham #investasi https://t.co/yZwc3WqKrY"",""1967962299853164966"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967962299853164966"",""238091066"",";;
"1967935927487221873,""Tue Sep 16 12:57:42 +0000 2025"",""0"",""2 Saham Dihujani Aksi Jual Asing #saham #infosaham #investasi https://t.co/Eq3bfBe9De"",""1967935927487221873"","""","""",""in"","""",""0"",""1"",""1"",""https://x.com/undefined/status/1967935927487221873"",""238091066"",";;
"1967913003371921808,""Tue Sep 16 11:26:40 +0000 2025"",""0"",""Ngga ada kata terlambat untuk mulai belajar literasi keuangan yang baik agar perencanaan keuangannya lebih terarah #literasikeuangan #financialtips #investasi #InvestasiLebihTransparan #KSEIOfficial https://t.co/h1eYudoTWS"",""1967913021176754564"",""https://pbs.twimg.com/media/G09udKbbEAATRAd.jpg"",""OfficialKSEI"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967913021176754564"",""1350999849307660289"",";;
"1967902516051578951,""Tue Sep 16 10:44:56 +0000 2025"",""0"",""Harga Emas Digital Hari Ini Selasa 16 September 2025 #emas #digital #investasi https://t.co/fSpsVhSE8q"",""1967902516051578951"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967902516051578951"",""238091066"",";;
"1967900954445193368,""Tue Sep 16 10:38:44 +0000 2025"",""0"",""Katalis Positif Saham Emiten Sawit CSRA AALI SMAR dan LSIP #saham #infosaham #investasi https://t.co/oURp00uXqd"",""1967900954445193368"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967900954445193368"",""238091066"",";;
"1967892983472329173,""Tue Sep 16 10:07:03 +0000 2025"",""26"",""Banyak yang belum punya waktu atau pengetahuan untuk berinvestasi saham langsung tapi mau agar uangnya bergerak dan berkembang. Sobat salah satunya? Reksa dana bisa jadi solusi: relatif mudah modal bisa kecil dan risiko bisa disesuaikan. Yuk kenalan! #Investasi #ReksaDana https://t.co/sQ1WanG8aL"",""1967892983472329173"",""https://pbs.twimg.com/media/G09cNpfbAAE7zzn.jpg"","""",""in"","""",""0"",""0"",""3"",""https://x.com/undefined/status/1967892983472329173"",""2179218738"",";;
"1967889672815923591,""Tue Sep 16 09:53:54 +0000 2025"",""0"",""BTN (BBTN) Paling Diuntungkan dari Guyuran Dana Saham Masih Kuat Lari #saham #infosaham #investasi https://t.co/i5uxAKVQOC"",""1967889672815923591"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967889672815923591"",""238091066"",";;
"1967832265251229806,""Tue Sep 16 06:05:47 +0000 2025"",""0"",""Ancol (PJAA) Siap Reklamasi 65 Hektar Kawasan Minta Restu Pemegang Saham #saham #infosaham #investasi https://t.co/fapITM2XaI"",""1967832265251229806"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967832265251229806"",""238091066"",";;
"1967832134846194092,""Tue Sep 16 06:05:16 +0000 2025"",""0"",""Emas Semakin Relevan di Tengah Volatilitas Pasar #emas #investasi https://t.co/9wFkf3mQfV"",""1967832134846194092"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967832134846194092"",""238091066"",";;
"1967796090885071287,""Tue Sep 16 03:42:02 +0000 2025"",""1"",""Andry Hakim beda saham mengikuti cara Warren Buffett https://t.co/TI7qYt0tL9 #fyp #mindsetorangkaya #investasi #keuangan #warrenbuffett #andryhakim https://t.co/w4IKXBg62M"",""1967796090885071287"",""https://pbs.twimg.com/amplify_video_thumb/1967795997096259584/img/9UxH_HVyyLw3eadP.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967796090885071287"",""1947952752270950400"",";;
"1967793012488163608,""Tue Sep 16 03:29:48 +0000 2025"",""1"",""Berburu Saham FCA Untungnya Bisa 1.000% #saham #infosaham #investasi https://t.co/FwCIrDwrHL"",""1967793012488163608"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967793012488163608"",""238091066"",";;
"1967792439646974302,""Tue Sep 16 03:27:32 +0000 2025"",""1"",""Saham-Saham Ini Cuan Gede-Gedean dalam Sekejap #saham #infosaham #investasi https://t.co/JJu0NEuGZv"",""1967792439646974302"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967792439646974302"",""238091066"",";;
"1967785525944914040,""Tue Sep 16 03:00:03 +0000 2025"",""0"",""Geopolitik memanas emas dunia kian gemilang. Ramalan: akhir 2025 harga bisa melesat ke US$ 3.800/ons. Apakah kamu sudah pegang emasmu? &gt";&gt;" https://t.co/KGEudMS52M #Emas #HargaEmas #Investasi #LogamMulia https://t.co/YZeUXgpcz1"",""1967785525944914040"",""https://pbs.twimg.com/media/G05qdpOaIAAPIYX.jpg"","""",""in"","""",""0"",""1"",""1"",""https://x.com/undefined/status/1967785525944914040"",""135795460"","
"1967784276537266182,""Tue Sep 16 02:55:05 +0000 2025"",""0"",""BEI Suspensi 2 Saham Buka Gembok 3 Saham #saham #infosaham #investasi https://t.co/qNj1GRrLlY"",""1967784276537266182"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967784276537266182"",""238091066"",";;
"1967782615374770531,""Tue Sep 16 02:48:29 +0000 2025"",""0"",""Geliat Happy Hapsoro Jual Saham Bukit Uluwatu (BUVA) Kantongi Rp 130 Miliar #saham #infosaham #investasi https://t.co/L6yMgNFS3w"",""1967782615374770531"","""","""",""in"","""",""1"",""0"",""1"",""https://x.com/undefined/status/1967782615374770531"",""238091066"",";;
"1967781970622157257,""Tue Sep 16 02:45:56 +0000 2025"",""0"",""IHSG Naik 5 Saham Langsung Melejit #saham #infosaham #investasi https://t.co/FLMmgOI5Ee"",""1967781970622157257"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967781970622157257"",""238091066"",";;
"1967781764304343299,""Tue Sep 16 02:45:06 +0000 2025"",""0"",""Orang Kaya Borong Emas #emas #investasi https://t.co/mYXrRxWNoI"",""1967781764304343299"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967781764304343299"",""238091066"",";;
"1967781598050537773,""Tue Sep 16 02:44:27 +0000 2025"",""0"",""Harga Emas Antam (ANTM) Hari Ini Selasa 16 September 2025: Ukir Rekor Rp 2 1 Juta #emas #antam #investasi https://t.co/5hibOzFRX2"",""1967781598050537773"","""","""",""in"","""",""1"",""0"",""1"",""https://x.com/undefined/status/1967781598050537773"",""238091066"",";;
"1967781439363244254,""Tue Sep 16 02:43:49 +0000 2025"",""0"",""Emiten Rugi Saham Bagger Ada Rencana Pengendali? #saham #infosaham #investasi https://t.co/uHy6nChs3M"",""1967781439363244254"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967781439363244254"",""238091066"",";;
"1967781292214456367,""Tue Sep 16 02:43:14 +0000 2025"",""0"",""Indofood (ICBP) Klarifikasi Soal Indomie Soto Banjar Dilarang di Taiwan #saham #infosaham #investasi https://t.co/j1Wqapimtg"",""1967781292214456367"","""","""",""in"","""",""1"",""0"",""3"",""https://x.com/undefined/status/1967781292214456367"",""238091066"",";;
"1967781129660080222,""Tue Sep 16 02:42:35 +0000 2025"",""0"",""Angela Tanoesoedibjo Resmi Jadi Direktur Utama MNC Digital Entertainment (MSIN) #saham #infosaham #investasi https://t.co/uoBfGefAwy"",""1967781129660080222"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967781129660080222"",""238091066"",";;
"1967780888588194257,""Tue Sep 16 02:41:38 +0000 2025"",""0"",""Saham Pilihan untuk Trading 16 September dan Target Harganya #saham #infosaham #investasi https://t.co/ny8xyQDj2Y"",""1967780888588194257"","""","""",""in"","""",""1"",""0"",""0"",""https://x.com/undefined/status/1967780888588194257"",""238091066"",";;
"1967780754907336830,""Tue Sep 16 02:41:06 +0000 2025"",""1"",""Saham Kena UMA Harga Masih Diskon Nilai Buku Rp 3.700 #saham #infosaham #investasi https://t.co/48E5GnrcKX"",""1967780754907336830"","""","""",""in"","""",""1"",""0"",""1"",""https://x.com/undefined/status/1967780754907336830"",""238091066"",";;
"1967780590155075699,""Tue Sep 16 02:40:26 +0000 2025"",""0"",""Saham Melonjak 390% PBV Anteng di 0 1 #infosaham #saham #investasi https://t.co/qVxl3huvan"",""1967780590155075699"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967780590155075699"",""238091066"",";;
"1967780484404187438,""Tue Sep 16 02:40:01 +0000 2025"",""0"",""Keluar Petunjuk Saham CDIA #infosaham #saham #investasi https://t.co/XmGawgLbVy"",""1967780484404187438"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967780484404187438"",""238091066"",";;
"1967780377214455876,""Tue Sep 16 02:39:36 +0000 2025"",""1"",""BRMS Laris Diserap Asing #saham #infosaham #investasi https://t.co/wcc3M9hysQ"",""1967780377214455876"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967780377214455876"",""238091066"",";;
"1967780231105962303,""Tue Sep 16 02:39:01 +0000 2025"",""0"",""Harga Bitcoin (BTC) Terkoreksi Lagi Waktunya Beli? #bitcoin #crypto #investasi https://t.co/Pnj7PswQju"",""1967780231105962303"","""","""",""in"","""",""0"",""2"",""1"",""https://x.com/undefined/status/1967780231105962303"",""238091066"",";;
"1967779959080091825,""Tue Sep 16 02:37:56 +0000 2025"",""1"",""Inggria Pratama (GRIA) Catat Lonjakan Penjualan 31 6% Saham Melejit #saham #infosaham #investasi https://t.co/rzuKyCN1eZ"",""1967779959080091825"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967779959080091825"",""238091066"",";;
"1967776052299858340,""Tue Sep 16 02:22:25 +0000 2025"",""0"",""Perusahaan farmasi AS tunda investasi di Inggris akibat tekanan regulasi VPAS dan intervensi diplomatik pemerintah AS. #Farmasi #Investasi #DiplomasiAS https://t.co/jZgd6qEHHu"",""1967776052299858340"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967776052299858340"",""1833697182173810688"",";;
"1967774825432371412,""Tue Sep 16 02:17:32 +0000 2025"",""0"",""Bitcoin berkonsolidasi menunggu pemotongan suku bunga Fed dan breakout teknis untuk rally potensial menuju $200.000. #Bitcoin #Fed #Investasi https://t.co/JRjpFR5V8m"",""1967774825432371412"","""","""",""in"","""",""1"",""0"",""0"",""https://x.com/undefined/status/1967774825432371412"",""1833697182173810688"",";;
"1967743682716868978,""Tue Sep 16 00:13:47 +0000 2025"",""1"",""Andry Hakim main saham mengikuti cara Warren Buffett Lo Kheng Hong https://t.co/TI7qYt0tL9 #fyp #mindsetorangkaya #investasi #keuangan #warrenbuffett #andryhakim #lokhenghong https://t.co/Rc5z3MYM5H"",""1967743682716868978"",""https://pbs.twimg.com/amplify_video_thumb/1967742855906316288/img/x57yjtHm1dgiEw5s.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967743682716868978"",""1947952752270950400"",";;
"1967726869853376647,""Mon Sep 15 23:06:59 +0000 2025"",""0"",""Merdeka Gold (EMAS) Patok Harga IPO Rp 2.880 #saham #infosaham #investasi https://t.co/EQRVNnlvDi"",""1967726869853376647"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967726869853376647"",""238091066"",";;
"1967726110285971467,""Mon Sep 15 23:03:57 +0000 2025"",""1"",""IHSG Bisa Ngebut ke Rekor Tertinggi Jangan Lewatkan Peluang Cuan 5 Saham #saham #infosaham #investasi https://t.co/0Z9IFOcGK7"",""1967726110285971467"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967726110285971467"",""238091066"",";;
"1967724686386876526,""Mon Sep 15 22:58:18 +0000 2025"",""0"",""Harga Emas Cetak Rekor Tertinggi Jelang Keputusan The Fed #emas #investasi https://t.co/xrUGeNlnws"",""1967724686386876526"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967724686386876526"",""238091066"",";;
"1967724432144863473,""Mon Sep 15 22:57:17 +0000 2025"",""0"",""Wall Street Menguat S&amp";"P 500 Tembus 6.600 untuk Pertama Kalinya #saham #infosaham #investasi https://t.co/jQqqEiZWAn"",""1967724432144863473"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967724432144863473"",""238091066"",";
"1967606367843442728,""Mon Sep 15 15:08:09 +0000 2025"",""0"",""Net Buy Asing Besar 3 Saham Dikejar #saham #infosaham #investasi https://t.co/v1rmcdRxiW"",""1967606367843442728"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967606367843442728"",""238091066"",";;
"1967600954469130267,""Mon Sep 15 14:46:39 +0000 2025"",""0"",""Melalui investasi kita bisa meningkatkan nilai yang dimiliki sekarang ini. Tapi di tengah ketidakpastian ekonomi saat ini tentunya ada rasa ragu buat berinvestasi.⁣ ⁣ &gt";&gt;" https://t.co/8Av6vv0SoJ ⁣ #Investasi #Ekonomi #Finansial #TipsKeuangan #Nabung #TipsFinansial https://t.co/yo5FlPoWgh"",""1967600958265053483"",""https://pbs.twimg.com/media/G05SermbsAEtSn-.jpg"",""detikfinance"",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967600958265053483"",""135795460"","
"1967600954469130267,""Mon Sep 15 14:46:38 +0000 2025"",""1"",""Salah satu cara untuk bisa nambah penghasilan kala besaran gaji segitu-segitu aja adalah dengan berinvestasi. ⁣ Biar nggak ragu yuk simak tipsnya! ⁣ ⁣ #Investasi #Ekonomi #Finansial #TipsKeuangan #Nabung #TipsFinansial https://t.co/Lky36Rjaax"",""1967600954469130267"",""https://pbs.twimg.com/media/G05SadEa4AANghF.jpg"","""",""in"","""",""0"",""1"",""0"",""https://x.com/undefined/status/1967600954469130267"",""135795460"",";;
"1967575762585931918,""Mon Sep 15 13:06:32 +0000 2025"",""2"",""CDIA Perkuat Modal Rp 7 4 Triliun Ekspansi Menjadi-jadi #saham #infosaham #investasi https://t.co/sjgmLcQKmA"",""1967575762585931918"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967575762585931918"",""238091066"",";;
"1967547090260873662,""Mon Sep 15 11:12:36 +0000 2025"",""1"",""CDIA Rilis Lapkeu Pendapatan dan Laba Kompak Melonjak #saham #infosaham #investasi https://t.co/K73k3ksHj8"",""1967547090260873662"","""","""",""in"","""",""2"",""0"",""0"",""https://x.com/undefined/status/1967547090260873662"",""238091066"",";;
"1967530708584570990,""Mon Sep 15 10:07:30 +0000 2025"",""1"",""Cara Andry Hakim jadi triliuner berkat belajar saham https://t.co/TI7qYt0tL9 #fyp #mindsetorangkaya #investasi #keuangan #warrenbuffett #andryhakim https://t.co/Wxbo7psUjS"",""1967530708584570990"",""https://pbs.twimg.com/amplify_video_thumb/1967530025168891904/img/rsmOPhEYO7X5Xpus.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967530708584570990"",""1947952752270950400"",";;
"1967466540741402861,""Mon Sep 15 05:52:31 +0000 2025"",""1"",""Cara Andry Hakim belajar nilai wajar perusahaan dari buku Warren Buffett https://t.co/TI7qYt0tL9 #fyp #mindsetorangkaya #investasi #keuangan #warrenbuffett #andryhakim https://t.co/EcieyVxbo0"",""1967466540741402861"",""https://pbs.twimg.com/amplify_video_thumb/1967466125102596096/img/kKqVh40AnOzPJRVW.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967466540741402861"",""1947952752270950400"",";;
"1967457363872678325,""Mon Sep 15 05:16:03 +0000 2025"",""1"",""Penutupan sesi 1 Senin 15 September 2025 IHSG 7 909.64 (+0.70%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #QuickPick #PinePick #QuickPickPinePick #InvestasiCerdasmu https://t.co/cu2p8eke1K"",""1967457363872678325"",""https://pbs.twimg.com/media/G03QCq1agAAuJ2a.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967457363872678325"",""1396754054915653634"",";;
"1967453889273434393,""Mon Sep 15 05:02:15 +0000 2025"",""0"",""Harga Emas Perhiasan Hari Ini Senin 15 September 2025 #emas #perhiasan #investasi https://t.co/H8GIivbW6C"",""1967453889273434393"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967453889273434393"",""238091066"",";;
"1967453638881939649,""Mon Sep 15 05:01:15 +0000 2025"",""0"",""Harga Emas Naik Tipis Pasar Waspada Menanti Keputusan The Fed #emas #investasi https://t.co/sTWc8O93j3"",""1967453638881939649"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967453638881939649"",""238091066"",";;
"1967435219092553957,""Mon Sep 15 03:48:04 +0000 2025"",""2"",""Saham CDIA Diborong #saham #infosaham #investasi https://t.co/AzZYJjNIxb"",""1967435219092553957"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967435219092553957"",""238091066"",";;
"1967435043728699846,""Mon Sep 15 03:47:22 +0000 2025"",""1"",""Harga Emas Disebut Bakal Begini #emas #investasi https://t.co/oJmKLOzoIo"",""1967435043728699846"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967435043728699846"",""238091066"",";;
"1967435027748467047,""Mon Sep 15 03:47:18 +0000 2025"",""0"",""Keputusan The Fed Jadi Kunci: Apakah Harga Emas Akan Cetak Rekor Baru Tahun Ini? Pada perdagangan terakhir emas sempat dibuka di kisaran USD 3.590 per ons kemudian naik hingga menembus USD 3.631 per ons. #Investasi #TheFed #Emas #Trading Senin Pagi https://t.co/78VvbziqRa"",""1967435027748467047"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967435027748467047"",""1864038917701599232"",";;
"1967434861452632204,""Mon Sep 15 03:46:38 +0000 2025"",""0"",""Cuan Saham Receh Meroket #saham #infosaham #investasi https://t.co/WqM8IyJuNF"",""1967434861452632204"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967434861452632204"",""238091066"",";;
"1967434692745138406,""Mon Sep 15 03:45:58 +0000 2025"",""0"",""Proyek Emas Doup Pikat UNTR #saham #infosaham #investasi https://t.co/XPBap3OXL9"",""1967434692745138406"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967434692745138406"",""238091066"",";;
"1967434406827851784,""Mon Sep 15 03:44:50 +0000 2025"",""0"",""2 Sentimen Jadi Pendorong IHSG Cek Potensi Cuan BBTN MDKA dan BSDE #saham #infosaham #investasi https://t.co/3jdwslkN3b"",""1967434406827851784"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967434406827851784"",""238091066"",";;
"1967434175612641666,""Mon Sep 15 03:43:55 +0000 2025"",""0"",""Muncul Kabar Baru dari Entitas Emiten Prajogo #saham #infosaham #investasi https://t.co/uKF0ZCyzNC"",""1967434175612641666"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967434175612641666"",""238091066"",";;
"1967423317541044246,""Mon Sep 15 03:00:46 +0000 2025"",""0"",""United Tractors (UNTR) Akuisisi Entitas Anak PSAB Senilai Rp 8 8 Triliun #saham #infosaham #investasi https://t.co/aFLHz49YKA"",""1967423317541044246"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/undefined/status/1967423317541044246"",""238091066"",";;
"1967422327463055538,""Mon Sep 15 02:56:50 +0000 2025"",""1"",""IHSG Menguat Saham-Saham Ini Melesat #saham #infosaham #investasi https://t.co/btMIdASbOb"",""1967422327463055538"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967422327463055538"",""238091066"",";;
"1967421944267157505,""Mon Sep 15 02:55:19 +0000 2025"",""0"",""Harga Emas Antam (ANTM) Hari Ini Senin 15 September 2025: Melemah #emas #antam #investasi https://t.co/EvPAmLvjKU"",""1967421944267157505"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967421944267157505"",""238091066"",";;
"1967421615907758304,""Mon Sep 15 02:54:00 +0000 2025"",""0"",""Asing Incar BBRI #saham #infosaham #investasi https://t.co/ohVB8Ial4a"",""1967421615907758304"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967421615907758304"",""238091066"",";;
"1967421395073442229,""Mon Sep 15 02:53:08 +0000 2025"",""1"",""Mentality Andry Hakim dibentuk sebagian besar dari baca buku Warren Buffett https://t.co/TI7qYt0tL9 #fyp #mindsetorangkaya #investasi #keuangan #warrenbuffett #andryhakim https://t.co/Gezau1ZnVD"",""1967421395073442229"",""https://pbs.twimg.com/amplify_video_thumb/1967420969020203009/img/HmAT9O0wKsTfIZj4.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967421395073442229"",""1947952752270950400"",";;
"1967419776873144697,""Mon Sep 15 02:46:42 +0000 2025"",""0"",""Radiant Utama (RUIS) Divestasi Seluruh Saham Anak Usaha Kantongi US$ 10 46 Juta #saham #infosaham #investasi https://t.co/p24XhnKXQA"",""1967419776873144697"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967419776873144697"",""238091066"",";;
"1967405727754186819,""Mon Sep 15 01:50:52 +0000 2025"",""0"",""Hallo Sobat Investasi GenZ Follow sosial media kita Instagram X Threads Tiktok";" @investasigenz Sumber Foto: Stockbit TradingView Materi: - Disc On! #yuknabungsaham #sahampemula #investasi #belajarsaham #genz #investasigenz #purbaya #menterikeuangan https://t.co/32JhLUShl4"",""1967405727754186819"",""https://pbs.twimg.com/media/G02hFEBaoAEfvxk.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967405727754186819"",""1922277512874483712"",";
"1967383051278876696,""Mon Sep 15 00:20:46 +0000 2025"",""0"",""Analisis prediksi 4 koin kripto siap rally menyusul target harga Ethereum mencapai $8.000. #Ethereum #Crypto #Investasi https://t.co/gzacCvhVbn"",""1967383051278876696"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967383051278876696"",""1833697182173810688"",";;
"1967365682636726675,""Sun Sep 14 23:11:45 +0000 2025"",""2"",""IHSG Bakal Kuat Nanjak Lagi Berburu Cuan dari 6 Saham #saham #infosaham #investasi https://t.co/k68fn7F2NX"",""1967365682636726675"","""","""",""in"","""",""1"",""0"",""0"",""https://x.com/undefined/status/1967365682636726675"",""238091066"",";;
"1967365617641746859,""Sun Sep 14 23:11:29 +0000 2025"",""0"",""BERITA POPULER: Target Harga Saham BBCA Terbaru hingga Potensi Cuan BBRI #saham #infosaham #investasi https://t.co/YfO7FFEoKx"",""1967365617641746859"","""","""",""in"","""",""1"",""0"",""0"",""https://x.com/undefined/status/1967365617641746859"",""238091066"",";;
"1967365548683239935,""Sun Sep 14 23:11:13 +0000 2025"",""1"",""Harga Emas Siap Ukir Rekor Tertinggi Level Ini Bisa Tertembus #emas #investasi https://t.co/jO4AzuQmA9"",""1967365548683239935"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967365548683239935"",""238091066"",";;
"1967266265644650537,""Sun Sep 14 16:36:42 +0000 2025"",""0"",""Cung siapa yang setiap Senin pagi kayak begini ‍️ #investasi #bahanasekuritas #bahanadxtrade https://t.co/vx8rIa5xKy"",""1967266265644650537"",""https://pbs.twimg.com/ext_tw_video_thumb/1967266235571462145/pu/img/dF9IC97dytTYZpCq.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967266265644650537"",""1488712320495009792"",";;
"1967232619260588450,""Sun Sep 14 14:23:00 +0000 2025"",""0"",""Wajib belajar trade XAUUSD (Emas)! Potensi untung besar tapi risiko pun tinggi. Ilmu &amp";" strategi penting! #XAUUSD #TradingEmas #Investasi"",""1967232619260588450"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/undefined/status/1967232619260588450"",""15260287"",";
